uuid,deployment_id,end_time,event_confidence,id,label,start_time,last_depth_proc_mm,max_depth_proc_mm,mean_depth_proc_mm,sum_precip_5min_mm,tidally_influenced,signal,duration,signal_smt,signal_sim
8612524,overly_heroic_squid,2023-05-01 00:01:29.744,0.9165957,413833,flood,2023-04-30 21:20:58.926,0.0,162.0,98.0,0.0,f,"{'time': array([   0,   63,  125,  188,  251,  315,  378,  441,  504,  566,  629,
        692,  755,  818,  881,  944, 1007, 1069, 1132, 1194, 1258, 1321,
       1383, 1447, 1510, 1574, 1637, 1699, 1763, 1825, 1888, 1952, 2015,
       2078, 2141, 2204, 2267, 2329, 2393, 2456, 2518, 2581, 2644, 2707,
       2769, 2833, 2895, 2959, 3021, 3084, 3147, 3210, 3273, 3336, 3399,
       3462, 3524, 3587, 3650, 3713, 3776, 3838, 3902, 3965, 4028, 4091,
       4153, 4217, 4280, 4343, 4405, 4468, 4531, 4593, 4657, 4719, 4782,
       4845, 4908, 4971, 5034, 5097, 5160, 5223, 5285, 5348, 5411, 5474,
       5536, 5600, 5663, 5726, 5788, 5851, 5914, 5976, 6039, 6102, 6165,
       6227, 6290, 6353, 6417, 6480, 6543, 6606, 6669, 6731, 6794, 6857,
       6920, 6982, 7046, 7109, 7171, 7234, 7297, 7359, 7423, 7486, 7549,
       7612, 7675, 7738, 7801, 7865, 7928, 7990, 8053, 8116, 8179, 8242,
       8305, 8368, 8431, 8494, 8557, 8620, 8683, 8746, 8809, 8872, 8935,
       8998, 9061, 9124, 9188, 9251, 9314, 9377, 9440, 9504, 9567, 9630]), 'depth': array([ 6.000e+00,  1.900e+01,  5.300e+01,  5.200e+01,  7.800e+01,
        8.400e+01,  9.100e+01,  9.700e+01,  1.120e+02,  1.200e+02,
        1.290e+02,  1.370e+02,  1.270e+02,  1.400e+02,  1.360e+02,
        1.540e+02,  1.530e+02,  1.520e+02,  1.620e+02,  1.440e+02,
        1.460e+02,  1.790e+02,  1.460e+02,  1.400e+02,  1.340e+02,
        1.220e+02,  1.310e+02,  1.320e+02,  1.000e+02,  1.290e+02,
        9.400e+01,  8.400e+01,  9.200e+01,  8.200e+01,  8.300e+01,
        5.300e+01,  6.800e+01,  4.300e+01,  5.100e+01,  4.600e+01,
        4.500e+01,  3.300e+01,  9.000e+00, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03,  4.000e+00,  2.900e+01,  3.300e+01,  4.800e+01,
        5.900e+01,  8.600e+01,  8.000e+01,  7.600e+01,  1.100e+02,
        9.900e+01,  1.000e+02,  1.350e+02,  1.230e+02,  1.140e+02,
        1.370e+02,  1.490e+02,  1.400e+02,  1.420e+02,  1.300e+02,
        1.290e+02,  1.270e+02,  1.230e+02,  1.170e+02,  1.090e+02,
        1.020e+02,  9.900e+01,  8.600e+01,  8.000e+01,  7.100e+01,
        5.900e+01,  5.100e+01,  3.200e+01,  1.300e+01, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.000e+00])}",161.0,"{'time': array([   0,   63,  125,  188,  251,  315,  378,  441,  504,  566,  629,
        692,  755,  818,  881,  944, 1007, 1069, 1132, 1194, 1258, 1321,
       1383, 1447, 1510, 1574, 1637, 1699, 1763, 1825, 1888, 1952, 2015,
       2078, 2141, 2204, 2267, 2329, 2393, 2456, 2518, 2581, 2644, 2707,
       2769, 2833, 2895, 2959, 3021, 3084, 3147, 3210, 3273, 3336, 3399,
       3462, 3524, 3587, 3650, 3713, 3776, 3838, 3902, 3965, 4028, 4091,
       4153, 4217, 4280, 4343, 4405, 4468, 4531, 4593, 4657, 4719, 4782,
       4845, 4908, 4971, 5034, 5097, 5160, 5223, 5285, 5348, 5411, 5474,
       5536, 5600, 5663, 5726, 5788, 5851, 5914, 5976, 6039, 6102, 6165,
       6227, 6290, 6353, 6417, 6480, 6543, 6606, 6669, 6731, 6794, 6857,
       6920, 6982, 7046, 7109, 7171, 7234, 7297, 7359, 7423, 7486, 7549,
       7612, 7675, 7738, 7801, 7865, 7928, 7990, 8053, 8116, 8179, 8242,
       8305, 8368, 8431, 8494, 8557, 8620, 8683, 8746, 8809, 8872, 8935,
       8998, 9061, 9124, 9188, 9251, 9314, 9377, 9440, 9504, 9567, 9630]), 'depth': array([ 6.000e+00,  1.900e+01,  5.300e+01,  5.200e+01,  7.800e+01,
        8.400e+01,  9.100e+01,  9.700e+01,  1.120e+02,  1.200e+02,
        1.290e+02,  1.370e+02,  1.270e+02,  1.400e+02,  1.360e+02,
        1.540e+02,  1.530e+02,  1.520e+02,  1.620e+02,  1.440e+02,
        1.460e+02,  1.790e+02,  1.460e+02,  1.400e+02,  1.340e+02,
        1.220e+02,  1.310e+02,  1.320e+02,  1.000e+02,  1.290e+02,
        9.400e+01,  8.400e+01,  9.200e+01,  8.200e+01,  8.300e+01,
        5.300e+01,  6.800e+01,  4.300e+01,  5.100e+01,  4.600e+01,
        4.500e+01,  3.300e+01,  9.000e+00, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03,  4.000e+00,  2.900e+01,  3.300e+01,  4.800e+01,
        5.900e+01,  8.600e+01,  8.000e+01,  7.600e+01,  1.100e+02,
        9.900e+01,  1.000e+02,  1.350e+02,  1.230e+02,  1.140e+02,
        1.370e+02,  1.490e+02,  1.400e+02,  1.420e+02,  1.300e+02,
        1.290e+02,  1.270e+02,  1.230e+02,  1.170e+02,  1.090e+02,
        1.020e+02,  9.900e+01,  8.600e+01,  8.000e+01,  7.100e+01,
        5.900e+01,  5.100e+01,  3.200e+01,  1.300e+01, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03, -1.989e+03,
       -1.989e+03, -1.989e+03, -1.989e+03, -1.000e+00])}","{'time': array([   0.,   60.,  120.,  180.,  240.,  300.,  360.,  420.,  480.,
        540.,  600.,  660.,  720.,  780.,  840.,  900.,  960., 1020.,
       1080., 1140., 1200., 1260., 1320., 1380., 1440., 1500., 1560.,
       1620., 1680., 1740., 1800., 1860., 1920., 1980., 2040., 2100.,
       2160., 2220., 2280., 2340., 2400., 2460., 2520., 2580., 2640.,
       2700., 2760., 2820., 2880., 2940., 3000., 3060., 3120., 3180.,
       3240., 3300., 3360., 3420., 3480., 3540., 3600., 3660., 3720.,
       3780., 3840., 3900., 3960., 4020., 4080., 4140., 4200., 4260.,
       4320., 4380., 4440., 4500., 4560., 4620., 4680., 4740., 4800.,
       4860., 4920., 4980., 5040., 5100., 5160., 5220., 5280., 5340.,
       5400., 5460., 5520., 5580., 5640., 5700., 5760., 5820., 5880.,
       5940., 6000., 6060., 6120., 6180., 6240., 6300., 6360., 6420.,
       6480., 6540., 6600., 6660., 6720., 6780., 6840., 6900., 6960.,
       7020., 7080., 7140., 7200., 7260., 7320., 7380., 7440., 7500.,
       7560., 7620., 7680., 7740., 7800., 7860., 7920., 7980., 8040.,
       8100., 8160., 8220., 8280., 8340., 8400., 8460., 8520., 8580.,
       8640., 8700., 8760., 8820., 8880., 8940., 9000., 9060., 9120.,
       9180., 9240., 9300., 9360., 9420., 9480., 9540., 9600.]), 'depth': array([ 83.58355607, 117.30841936, 131.39629473, 140.75670332,
       147.78369494, 153.36877834, 157.95024053, 161.77891121,
       165.01312462, 167.7600022 , 170.09589077, 172.0774727 ,
       173.74824862, 175.14253666, 176.28805295, 177.20763982,
       177.92045968, 178.44284192, 178.78889762, 178.97097457,
       179.        , 178.88574278, 178.63701663, 178.2618396 ,
       177.76756062, 177.16096081, 176.44833541, 175.63556046,
       174.72814749, 173.73128877, 172.64989477, 171.48862558,
       170.25191716, 168.94400356, 167.56893571, 166.13059741,
       164.63271893, 163.07888872, 161.47256345, 159.81707663,
       158.11564614, 156.37138071, 154.58728555, 152.76626734,
       150.91113854, 149.02462119, 147.10935032, 145.16787689,
       143.20267053, 141.21612184, 139.21054464, 137.18817785,
       135.15118731, 133.10166741, 131.04164259, 128.97306878,
       126.89783468, 124.81776304, 122.73461185, 120.65007545,
       118.56578565, 116.4833128 , 114.40416681, 112.32979817,
       110.26159898, 108.20090392, 106.14899124, 104.10708374,
       102.07634975, 100.05790414,  98.05280926,  96.06207592,
        94.08666445,  92.1274856 ,  90.18540161,  88.26122719,
        86.35573052,  84.46963426,  82.60361662,  80.75831232,
        78.93431365,  77.1321715 ,  75.35239641,  73.59545958,
        71.8617939 ,  70.15179505,  68.46582245,  66.8042004 ,
        65.16721902,  63.55513533,  61.9681743 ,  60.40652982,
        58.87036576,  57.35981699,  55.87499033,  54.41596563,
        52.98279668,  51.57551224,  50.194117  ,  48.83859252,
        47.50889819,  46.20497219,  44.92673234,  43.6740771 ,
        42.44688638,  41.24502247,  40.06833089,  38.91664122,
        37.78976796,  36.68751132,  35.60965806,  34.55598219,
        33.52624582,  32.52019986,  31.53758474,  30.57813115,
        29.64156071,  28.72758665,  27.83591445,  26.9662425 ,
        26.11826269,  25.29166102,  24.48611818,  23.70131011,
        22.93690853,  22.19258147,  21.46799379,  20.76280765,
        20.07668295,  19.40927785,  18.76024914,  18.12925267,
        17.51594378,  16.91997762,  16.34100957,  15.77869555,
        15.23269239,  14.70265809,  14.18825216,  13.68913589,
        13.20497261,  12.73542797,  12.28017016,  11.83887011,
        11.41120177,  10.99684224,  10.59547199,  10.20677503,
         9.83043904,   9.46615557,   9.11362014,   8.77253239,
         8.44259614,   8.12351958,   7.81501529,   7.51680036,
         7.22859647,   6.95012991,   6.68113172,   6.42133764,
         6.17048823])}"
6101443,widely_polite_mink,2023-08-12 08:07:40.628,0.41948557,428280,flood,2023-08-12 07:31:51.565,0.0,17.0,13.0,0.0,t,"{'time': array([   0,   63,  126,  189,  253,  317,  380,  443,  506,  570,  633,
        696,  759,  885,  948, 1011, 1074, 1137, 1200, 1263, 1327, 1390,
       1453, 1516, 1705, 1769, 1832, 1896, 2022, 2085, 2149]), 'depth': array([9.000e+00, 1.200e+01, 1.300e+01, 1.400e+01, 1.500e+01, 1.400e+01,
       1.200e+01, 1.300e+01, 1.200e+01, 1.300e+01, 1.000e+01, 1.100e+01,
       1.400e+01, 1.500e+01, 1.000e+01, 1.200e+01, 7.418e+03, 1.200e+01,
       1.400e+01, 1.700e+01, 1.300e+01, 1.200e+01, 1.200e+01, 1.100e+01,
       1.100e+01, 1.000e+01, 7.000e+00, 9.000e+00, 6.000e+00, 1.100e+01,
       4.000e+00])}",36.0,"{'time': array([   0,   63,  126,  189,  253,  317,  380,  443,  506,  570,  633,
        696,  759,  885,  948, 1011, 1137, 1200, 1263, 1327, 1390, 1453,
       1516, 1705, 1769, 1832, 1896, 2022, 2085, 2149]), 'depth': array([ 9., 12., 13., 14., 15., 14., 12., 13., 12., 13., 10., 11., 14.,
       15., 10., 12., 12., 14., 17., 13., 12., 12., 11., 11., 10.,  7.,
        9.,  6., 11.,  4.])}","{'time': array([   0.,   60.,  120.,  180.,  240.,  300.,  360.,  420.,  480.,
        540.,  600.,  660.,  720.,  780.,  840.,  900.,  960., 1020.,
       1080., 1140., 1200., 1260., 1320., 1380., 1440., 1500., 1560.,
       1620., 1680., 1740., 1800., 1860., 1920., 1980., 2040., 2100.]), 'depth': array([ 7.9444431 , 14.36342031, 15.97920582, 16.7269832 , 17.        ,
       16.94921998, 16.65790331, 16.18209051, 15.56423392, 14.8387747 ,
       14.03471441, 13.17690584, 12.28675239, 11.38262377, 10.48013558,
        9.59236703,  8.73005435,  7.90177817,  7.11415279,  6.37201944,
        5.67864225,  5.03590459,  4.44450222,  3.90413001,  3.41365923,
        2.97130287,  2.57476697,  2.22138678,  1.90824694,  1.6322855 ,
        1.39038212,  1.17943112,  0.99640029,  0.83837679,  0.70260131,
        0.58649207])}"
7370250,easily_dear_mouse,2023-09-07 12:13:25.907,0.0,434714,flood,2023-09-07 12:11:19.213,0.0,0.0,0.0,0.0,t,"{'time': array([  0,  63, 126]), 'depth': array([-1197.,    32., -1272.])}",3.0,"{'time': array([  0,  63, 126]), 'depth': array([-1197.,    32., -1272.])}","{'time': array([  0.,  60., 120.]), 'depth': array([32.        , 30.22003556,  2.36237405])}"
9364214,widely_polite_mink,2023-09-29 04:29:01.493,0.50080484,438735,flood,2023-09-29 03:27:57.12,0.0,30.0,18.0,0.0,t,"{'time': array([   0,   62,  125,  189,  252,  315,  379,  442,  505,  757,  884,
       1011, 1075, 1138, 1201, 1264, 1327, 1390, 1453, 1516, 1579, 1642,
       1706, 1769, 1832, 1895, 1959, 2022, 2085, 2148, 2275, 2337, 2401,
       2464, 2527, 2591, 2654, 2717, 2780, 2843, 2905, 2969, 3032, 3158,
       3221, 3285, 3411, 3537, 3601, 3664]), 'depth': array([ 7.000e+00,  1.600e+01,  1.400e+01,  1.600e+01,  2.400e+01,
        2.600e+01,  3.000e+01,  2.700e+01,  1.700e+01,  1.800e+01,
        1.300e+01,  1.500e+01,  2.000e+01,  1.200e+01,  2.000e+01,
        2.400e+01,  2.200e+01,  2.600e+01,  1.400e+01,  1.800e+01,
        1.800e+01,  2.100e+01,  2.100e+01,  1.200e+01,  1.700e+01,
        2.000e+01,  1.200e+01,  2.000e+01,  1.800e+01,  1.800e+01,
        2.100e+01,  2.000e+01,  2.200e+01,  2.400e+01,  2.100e+01,
        1.600e+01,  1.500e+01,  1.700e+01,  7.000e+00,  1.100e+01,
        1.500e+01,  2.100e+01,  1.100e+01,  1.100e+01,  1.300e+01,
        1.900e+01, -7.172e+03,  1.900e+01,  1.500e+01,  8.000e+00])}",62.0,"{'time': array([   0,   62,  125,  189,  252,  315,  379,  442,  505,  757,  884,
       1011, 1075, 1138, 1201, 1264, 1327, 1390, 1453, 1516, 1579, 1642,
       1706, 1769, 1832, 1895, 1959, 2022, 2085, 2148, 2275, 2337, 2401,
       2464, 2527, 2591, 2654, 2717, 2780, 2843, 2905, 2969, 3032, 3158,
       3221, 3285, 3537, 3601, 3664]), 'depth': array([ 7., 16., 14., 16., 24., 26., 30., 27., 17., 18., 13., 15., 20.,
       12., 20., 24., 22., 26., 14., 18., 18., 21., 21., 12., 17., 20.,
       12., 20., 18., 18., 21., 20., 22., 24., 21., 16., 15., 17.,  7.,
       11., 15., 21., 11., 11., 13., 19., 19., 15.,  8.])}","{'time': array([   0.,   60.,  120.,  180.,  240.,  300.,  360.,  420.,  480.,
        540.,  600.,  660.,  720.,  780.,  840.,  900.,  960., 1020.,
       1080., 1140., 1200., 1260., 1320., 1380., 1440., 1500., 1560.,
       1620., 1680., 1740., 1800., 1860., 1920., 1980., 2040., 2100.,
       2160., 2220., 2280., 2340., 2400., 2460., 2520., 2580., 2640.,
       2700., 2760., 2820., 2880., 2940., 3000., 3060., 3120., 3180.,
       3240., 3300., 3360., 3420., 3480., 3540., 3600., 3660.]), 'depth': array([14.0171311 , 23.0718326 , 25.92280956, 27.60688181, 28.69578747,
       29.39584225, 29.80945921, 29.99734164, 30.        , 29.8469006 ,
       29.56090978, 29.16066392, 28.66192274, 28.0783832 , 27.42218896,
       26.70425983, 25.93451041, 25.12199876, 24.27502994, 23.40122978,
       22.5075992 , 21.60055552, 20.68596541, 19.76917226, 18.85502027,
       17.94787647, 17.05165172, 16.16982121, 15.30544492, 14.46118828,
       13.63934298, 12.84184819, 12.07031188, 11.32603245, 10.61002029,
        9.92301934,  9.26552853,  8.63782278,  8.03997368,  7.47186963,
        6.93323524,  6.42365016,  5.94256693,  5.48932805,  5.06318214,
        4.663299  ,  4.28878386,  3.93869041,  3.61203298,  3.30779759,
        3.02495208,  2.76245516,  2.51926463,  2.29434459,  2.0866718 ,
        1.89524123,  1.71907078,  1.55720533,  1.40872002,  1.272723  ,
        1.14835747,  1.03480333])}"
4268458,future_aqua_wildcat,2022-12-18 14:00:46.847,0.18649897,404932,flood,2022-12-18 10:34:53.512,0.0,24.0,15.0,0.0,f,"{'time': array([    0,   125,   565,   691,   754,   817,   880,   943,  1006,
        1069,  1132,  1196,  1259,  1511,  1763,  1952,  2205,  2331,
        2520,  2646,  2835,  2898,  3025,  3088,  3151,  3214,  3277,
        3403,  3466,  3529,  3592,  3655,  3781,  3845,  3908,  4097,
        4160,  4223,  4349,  4412,  4539,  4602,  4790,  5105,  5167,
        5293,  5418,  5482,  5545,  5608,  5734,  5924,  5986,  6113,
        6239,  6302,  6365,  6491,  6554,  6680,  6743,  6868,  6931,
        6995,  7121,  7561,  7624,  7749,  7812,  7875,  8000,  8127,
        8189,  8252,  8315,  8378,  8441,  8504,  8630,  8755,  8818,
        8881,  9007,  9133,  9196,  9259,  9322,  9385,  9448,  9511,
        9574,  9637,  9826,  9951, 10141, 10204, 10267, 10330, 10456,
       10581, 10644, 10770, 10833, 10896, 10903, 10966, 11029, 11093,
       11156, 11282, 11345, 11471, 11534, 11597, 11723, 11786, 11849,
       11912, 12101, 12227, 12290, 12353]), 'depth': array([  10.,   11.,   13.,   12.,   18.,   24.,   13.,   12.,   12.,
         15.,   10.,   15.,   10.,   15.,    8.,   14.,   14.,   21.,
       1300.,   14., 1299., 1298.,   12.,   13., 1299., 1296., 1296.,
       1296., 1297., 1295., 1295., 1295., 1296., 1297., 1297., 1295.,
       1295., 1295., 1295., 1295., 1296., 1296., 1297., 1294.,  -33.,
       1295., 1295., 1295.,    5., 1295.,    5., 1294., 1293., 1295.,
       1300., 1300., 1300., 1300., 1301., 1297., 1298., 1297., 1297.,
       1300., 1296., 1295., 1296., 1296., 1295., 1296., 1298., 1296.,
       1296., 1300., 1301., 1296., 1298., 1296., 1295., 1296., 1297.,
       1297., 1296., 1299., 1299., 1299., 1298., 1298., 1299., 1299.,
       1298., 1298., 1294., 1298., 1296., 1295., 1296., 1296., 1295.,
       1295., 1294., 1295., 1295., 1294., 1295., 1296., 1294., 1295.,
       1294., 1294., 1294., 1292., 1293., 1297., 1298., 1292., 1292.,
       1293., 1290., 1292., 1291.,  -48.])}",206.0,"{'time': array([    0,   125,   565,   691,   754,   817,   880,   943,  1006,
        1069,  1132,  1196,  1259,  1511,  1763,  1952,  2205,  2331,
        2520,  2646,  2835,  2898,  3025,  3088,  3151,  3214,  3277,
        3403,  3466,  3529,  3592,  3655,  3781,  3845,  3908,  4097,
        4160,  4223,  4349,  4412,  4539,  4602,  4790,  5105,  5293,
        5418,  5482,  5545,  5608,  5734,  5924,  5986,  6113,  6239,
        6302,  6365,  6491,  6554,  6680,  6743,  6868,  6931,  6995,
        7121,  7561,  7624,  7749,  7812,  7875,  8000,  8127,  8189,
        8252,  8315,  8378,  8441,  8504,  8630,  8755,  8818,  8881,
        9007,  9133,  9196,  9259,  9322,  9385,  9448,  9511,  9574,
        9637,  9826,  9951, 10141, 10204, 10267, 10330, 10456, 10581,
       10644, 10770, 10833, 10896, 10903, 10966, 11029, 11093, 11156,
       11282, 11345, 11471, 11534, 11597, 11723, 11786, 11849, 11912,
       12101, 12227, 12290]), 'depth': array([  10.,   11.,   13.,   12.,   18.,   24.,   13.,   12.,   12.,
         15.,   10.,   15.,   10.,   15.,    8.,   14.,   14.,   21.,
       1300.,   14., 1299., 1298.,   12.,   13., 1299., 1296., 1296.,
       1296., 1297., 1295., 1295., 1295., 1296., 1297., 1297., 1295.,
       1295., 1295., 1295., 1295., 1296., 1296., 1297., 1294., 1295.,
       1295., 1295.,    5., 1295.,    5., 1294., 1293., 1295., 1300.,
       1300., 1300., 1300., 1301., 1297., 1298., 1297., 1297., 1300.,
       1296., 1295., 1296., 1296., 1295., 1296., 1298., 1296., 1296.,
       1300., 1301., 1296., 1298., 1296., 1295., 1296., 1297., 1297.,
       1296., 1299., 1299., 1299., 1298., 1298., 1299., 1299., 1298.,
       1298., 1294., 1298., 1296., 1295., 1296., 1296., 1295., 1295.,
       1294., 1295., 1295., 1294., 1295., 1296., 1294., 1295., 1294.,
       1294., 1294., 1292., 1293., 1297., 1298., 1292., 1292., 1293.,
       1290., 1292., 1291.])}","{'time': array([    0.,    60.,   120.,   180.,   240.,   300.,   360.,   420.,
         480.,   540.,   600.,   660.,   720.,   780.,   840.,   900.,
         960.,  1020.,  1080.,  1140.,  1200.,  1260.,  1320.,  1380.,
        1440.,  1500.,  1560.,  1620.,  1680.,  1740.,  1800.,  1860.,
        1920.,  1980.,  2040.,  2100.,  2160.,  2220.,  2280.,  2340.,
        2400.,  2460.,  2520.,  2580.,  2640.,  2700.,  2760.,  2820.,
        2880.,  2940.,  3000.,  3060.,  3120.,  3180.,  3240.,  3300.,
        3360.,  3420.,  3480.,  3540.,  3600.,  3660.,  3720.,  3780.,
        3840.,  3900.,  3960.,  4020.,  4080.,  4140.,  4200.,  4260.,
        4320.,  4380.,  4440.,  4500.,  4560.,  4620.,  4680.,  4740.,
        4800.,  4860.,  4920.,  4980.,  5040.,  5100.,  5160.,  5220.,
        5280.,  5340.,  5400.,  5460.,  5520.,  5580.,  5640.,  5700.,
        5760.,  5820.,  5880.,  5940.,  6000.,  6060.,  6120.,  6180.,
        6240.,  6300.,  6360.,  6420.,  6480.,  6540.,  6600.,  6660.,
        6720.,  6780.,  6840.,  6900.,  6960.,  7020.,  7080.,  7140.,
        7200.,  7260.,  7320.,  7380.,  7440.,  7500.,  7560.,  7620.,
        7680.,  7740.,  7800.,  7860.,  7920.,  7980.,  8040.,  8100.,
        8160.,  8220.,  8280.,  8340.,  8400.,  8460.,  8520.,  8580.,
        8640.,  8700.,  8760.,  8820.,  8880.,  8940.,  9000.,  9060.,
        9120.,  9180.,  9240.,  9300.,  9360.,  9420.,  9480.,  9540.,
        9600.,  9660.,  9720.,  9780.,  9840.,  9900.,  9960., 10020.,
       10080., 10140., 10200., 10260., 10320., 10380., 10440., 10500.,
       10560., 10620., 10680., 10740., 10800., 10860., 10920., 10980.,
       11040., 11100., 11160., 11220., 11280., 11340., 11400., 11460.,
       11520., 11580., 11640., 11700., 11760., 11820., 11880., 11940.,
       12000., 12060., 12120., 12180., 12240., 12300.]), 'depth': array([ 607.48369331,  820.73504372,  916.21755728,  980.7975805 ,
       1029.97280401, 1069.63695217, 1102.71472185, 1130.88752537,
       1155.21858649, 1176.42702137, 1195.0243398 , 1211.38897486,
       1225.80992074, 1238.51372854, 1249.68196783, 1259.46294486,
       1267.97981424, 1275.33634432, 1281.62110963, 1286.91060068,
       1291.27157152, 1294.76283939, 1297.43668367, 1299.33994683,
       1300.51491055, 1301.        , 1300.83035524, 1300.03829863,
       1298.6537201 , 1296.70439706, 1294.21626152, 1291.2136247 ,
       1287.71936675, 1283.7550979 , 1279.34129592, 1274.49742396,
       1269.24203185, 1263.59284366, 1257.56683354, 1251.18029163,
       1244.44888157, 1237.38769078, 1230.01127453, 1222.33369473,
       1214.36855402, 1206.12902598, 1197.62788181, 1188.877514  ,
       1179.88995738, 1170.67690788, 1161.2497392 , 1151.61951785,
       1141.79701647, 1131.79272589, 1121.61686596, 1111.27939529,
       1100.79002004, 1090.15820194, 1079.39316551, 1068.50390467,
       1057.49918873, 1046.38756795, 1035.17737853, 1023.87674734,
       1012.49359621, 1001.0356459 ,  989.51041985,  977.9252477 ,
        966.28726849,  954.60343383,  942.88051075,  931.12508457,
        919.34356149,  907.54217119,  895.72696926,  883.90383963,
        872.07849685,  860.25648839,  848.44319682,  836.64384201,
        824.86348326,  813.10702142,  801.37920103,  789.68461234,
        778.02769343,  766.41273224,  754.84386869,  743.3250967 ,
        731.86026624,  720.45308544,  709.10712265,  697.8258085 ,
        686.61243799,  675.47017262,  664.40204242,  653.41094815,
        642.49966334,  631.67083647,  620.92699307,  610.27053791,
        599.70375711,  589.22882031,  578.84778287,  568.56258798,
        558.37506892,  548.28695114,  538.29985455,  528.41529561,
        518.6346896 ,  508.95935274,  499.39050444,  489.92926942,
        480.57667994,  471.33367794,  462.20111726,  453.17976575,
        444.27030746,  435.47334478,  426.78940056,  418.21892029,
        409.76227413,  401.41975909,  393.19160109,  385.07795701,
        377.07891676,  369.19450534,  361.42468483,  353.7693564 ,
        346.22836229,  338.8014878 ,  331.48846317,  324.28896554,
        317.20262083,  310.22900563,  303.367649  ,  296.61803433,
        289.97960112,  283.45174674,  277.0338282 ,  270.72516383,
        264.52503497,  258.43268765,  252.44733422,  246.56815491,
        240.79429945,  235.12488857,  229.55901555,  224.09574768,
        218.7341277 ,  213.47317525,  208.31188825,  203.24924424,
        198.28420173,  193.41570151,  188.64266787,  183.96400989,
        179.37862261,  174.88538824,  170.48317726,  166.17084956,
        161.94725554,  157.81123712,  153.7616288 ,  149.79725865,
        145.91694925,  142.11951866,  138.40378128,  134.76854878,
        131.21263091,  127.73483633,  124.3339734 ,  121.00885096,
        117.75827905,  114.58106961,  111.4760372 ,  108.44199963,
        105.47777859,  102.58220028,   99.75409594,   96.99230249,
         94.29566299,   91.66302716,   89.0932519 ,   86.58520174,
         84.13774925,   81.74977549,   79.4201704 ,   77.14783318,
         74.93167264,   72.77060753,   70.66356686,   68.6094902 ,
         66.60732797,   64.65604168,   62.75460418,   60.90199987,
         59.09722494,   57.33928755,   55.62720797,   53.96001881,
         52.33676509,   50.75650443,   49.21830713,   47.72125629,
         46.26444791,   44.84699094])}"
